1788 1 1 -99 -99 -99 -99
1788 1 2 -99 -99 -99 -99
1788 1 3 -99 -99 -99 -99
1788 1 4 -99 -99 -99 -99
1788 1 5 -99 -99 -99 -99
1788 1 6 -99 -99 -99 -99
1788 1 7 -99 -99 -99 -99
1788 1 8 -99 -99 -99 -99
1788 1 9 -99 -99 -99 -99
1788 1 10 -99 -99 -99 -99
1788 1 11 -99 -99 -99 -99
1788 1 12 -99 -99 -99 -99
1788 1 13 -99 -99 -99 -99
1788 1 14 -99 -99 -99 -99
1788 1 15 -99 -99 -99 -99
1788 1 16 -99 -99 -99 -99
1788 1 17 -99 -99 -99 -99
1788 1 18 -99 -99 -99 -99
1788 1 19 -99 -99 -99 -99
1788 1 20 -99 -99 -99 -99
1788 1 21 -99 -99 -99 -99
1788 1 22 -99 -99 -99 -99
1788 1 23 -99 -99 -99 -99
1788 1 24 -99 -99 -99 -99
1788 1 25 -99 -99 -99 -99
1788 1 26 -99 -99 -99 -99
1788 1 27 -99 -99 -99 -99
1788 1 28 -99 -99 -99 -99
1788 1 29 -99 -99 -99 -99
1788 1 30 -99 -99 -99 -99
1788 1 31 -99 -99 -99 -99
1788 2 1 -99 -99 -99 -99
1788 2 2 -99 -99 -99 -99
1788 2 3 -99 -99 -99 -99
1788 2 4 -99 -99 -99 -99
1788 2 5 -99 -99 -99 -99
1788 2 6 -99 -99 -99 -99
1788 2 7 -99 -99 -99 -99
1788 2 8 -99 -99 -99 -99
1788 2 9 -99 -99 -99 -99
1788 2 10 -99 -99 -99 -99
1788 2 11 -99 -99 -99 -99
1788 2 12 -99 -99 -99 -99
1788 2 13 -99 -99 -99 -99
1788 2 14 -99 -99 -99 -99
1788 2 15 -99 -99 -99 -99
1788 2 16 -99 -99 -99 -99
1788 2 17 -99 -99 -99 -99
1788 2 18 -99 -99 -99 -99
1788 2 19 -99 -99 -99 -99
1788 2 20 -99 -99 -99 -99
1788 2 21 -99 -99 -99 -99
1788 2 22 -99 -99 -99 -99
1788 2 23 -99 -99 -99 -99
1788 2 24 -99 -99 -99 -99
1788 2 25 -99 -99 -99 -99
1788 2 26 -99 -99 -99 -99
1788 2 27 -99 -99 -99 -99
1788 2 28 -99 -99 -99 -99
1788 2 29 -99 -99 -99 -99
1788 2 30 -99 -99 -99 -99
1788 2 31 -99 -99 -99 -99
1788 3 1 -99 -99 -99 -99
1788 3 2 -99 -99 -99 -99
1788 3 3 -99 -99 -99 -99
1788 3 4 -99 -99 -99 -99
1788 3 5 -99 -99 -99 -99
1788 3 6 -99 -99 -99 -99
1788 3 7 -99 -99 -99 -99
1788 3 8 -99 -99 -99 -99
1788 3 9 -99 -99 -99 -99
1788 3 10 -99 -99 -99 -99
1788 3 11 -99 -99 -99 -99
1788 3 12 -99 -99 -99 -99
1788 3 13 -99 -99 -99 -99
1788 3 14 -99 -99 -99 -99
1788 3 15 -99 -99 -99 -99
1788 3 16 -99 -99 -99 -99
1788 3 17 -99 -99 -99 -99
1788 3 18 -99 -99 -99 -99
1788 3 19 -99 -99 -99 -99
1788 3 20 -99 -99 -99 -99
1788 3 21 -99 -99 -99 -99
1788 3 22 -99 -99 -99 -99
1788 3 23 -99 -99 -99 -99
1788 3 24 -99 -99 -99 -99
1788 3 25 -99 -99 -99 -99
1788 3 26 -99 -99 -99 -99
1788 3 27 -99 -99 -99 -99
1788 3 28 -99 -99 -99 -99
1788 3 29 -99 -99 -99 -99
1788 3 30 -99 -99 -99 -99
1788 3 31 -99 -99 -99 -99
1788 4 1 -99 -99 -99 -99
1788 4 2 -99 -99 -99 -99
1788 4 3 -99 -99 -99 -99
1788 4 4 -99 -99 -99 -99
1788 4 5 -99 -99 -99 -99
1788 4 6 -99 -99 -99 -99
1788 4 7 -99 -99 -99 -99
1788 4 8 -99 -99 -99 -99
1788 4 9 -99 -99 -99 -99
1788 4 10 -99 -99 -99 -99
1788 4 11 -99 -99 -99 -99
1788 4 12 -99 -99 -99 -99
1788 4 13 -99 -99 -99 -99
1788 4 14 -99 -99 -99 -99
1788 4 15 -99 -99 -99 -99
1788 4 16 -99 -99 -99 -99
1788 4 17 -99 -99 -99 -99
1788 4 18 -99 -99 -99 -99
1788 4 19 -99 -99 -99 -99
1788 4 20 -99 -99 -99 -99
1788 4 21 -99 -99 -99 -99
1788 4 22 -99 -99 -99 -99
1788 4 23 -99 -99 -99 -99
1788 4 24 -99 -99 -99 -99
1788 4 25 -99 -99 -99 -99
1788 4 26 -99 -99 -99 -99
1788 4 27 -99 -99 -99 -99
1788 4 28 -99 -99 -99 -99
1788 4 29 -99 -99 -99 -99
1788 4 30 -99 -99 -99 -99
1788 4 31 -99 -99 -99 -99
1788 5 1 -99 -99 -99 -99
1788 5 2 -99 -99 -99 -99
1788 5 3 -99 -99 -99 -99
1788 5 4 -99 -99 -99 -99
1788 5 5 -99 -99 -99 -99
1788 5 6 -99 -99 -99 -99
1788 5 7 -99 -99 -99 -99
1788 5 8 -99 -99 -99 -99
1788 5 9 -99 -99 -99 -99
1788 5 10 -99 -99 -99 -99
1788 5 11 -99 -99 -99 -99
1788 5 12 -99 -99 -99 -99
1788 5 13 -99 -99 -99 -99
1788 5 14 -99 -99 -99 -99
1788 5 15 -99 -99 -99 -99
1788 5 16 -99 -99 -99 -99
1788 5 17 -99 -99 -99 -99
1788 5 18 -99 -99 -99 -99
1788 5 19 -99 -99 -99 -99
1788 5 20 -99 -99 -99 -99
1788 5 21 -99 -99 -99 -99
1788 5 22 -99 -99 -99 -99
1788 5 23 -99 -99 -99 -99
1788 5 24 -99 -99 -99 -99
1788 5 25 -99 -99 -99 -99
1788 5 26 -99 -99 -99 -99
1788 5 27 -99 -99 -99 -99
1788 5 28 -99 -99 -99 -99
1788 5 29 -99 -99 -99 -99
1788 5 30 -99 -99 -99 -99
1788 5 31 -99 -99 -99 -99
1788 6 1 -99 -99 -99 -99
1788 6 2 -99 -99 -99 -99
1788 6 3 5 11.3584 8 15
1788 6 4 7 14.1845 11 17
1788 6 5 -99 -99 -99 -99
1788 6 6 -99 -99 -99 -99
1788 6 7 -99 -99 -99 -99
1788 6 8 -99 -99 -99 -99
1788 6 9 -99 -99 -99 -99
1788 6 10 -99 -99 -99 -99
1788 6 11 -99 -99 -99 -99
1788 6 12 -99 -99 -99 -99
1788 6 13 -99 -99 -99 -99
1788 6 14 -99 -99 -99 -99
1788 6 15 -99 -99 -99 -99
1788 6 16 -99 -99 -99 -99
1788 6 17 -99 -99 -99 -99
1788 6 18 -99 -99 -99 -99
1788 6 19 -99 -99 -99 -99
1788 6 20 -99 -99 -99 -99
1788 6 21 -99 -99 -99 -99
1788 6 22 -99 -99 -99 -99
1788 6 23 -99 -99 -99 -99
1788 6 24 -99 -99 -99 -99
1788 6 25 -99 -99 -99 -99
1788 6 26 -99 -99 -99 -99
1788 6 27 -99 -99 -99 -99
1788 6 28 -99 -99 -99 -99
1788 6 29 -99 -99 -99 -99
1788 6 30 -99 -99 -99 -99
1788 6 31 -99 -99 -99 -99
1788 7 1 -99 -99 -99 -99
1788 7 2 -99 -99 -99 -99
1788 7 3 -99 -99 -99 -99
1788 7 4 -99 -99 -99 -99
1788 7 5 -99 -99 -99 -99
1788 7 6 -99 -99 -99 -99
1788 7 7 -99 -99 -99 -99
1788 7 8 -99 -99 -99 -99
1788 7 9 -99 -99 -99 -99
1788 7 10 -99 -99 -99 -99
1788 7 11 -99 -99 -99 -99
1788 7 12 -99 -99 -99 -99
1788 7 13 -99 -99 -99 -99
1788 7 14 -99 -99 -99 -99
1788 7 15 -99 -99 -99 -99
1788 7 16 -99 -99 -99 -99
1788 7 17 -99 -99 -99 -99
1788 7 18 -99 -99 -99 -99
1788 7 19 -99 -99 -99 -99
1788 7 20 -99 -99 -99 -99
1788 7 21 -99 -99 -99 -99
1788 7 22 -99 -99 -99 -99
1788 7 23 -99 -99 -99 -99
1788 7 24 -99 -99 -99 -99
1788 7 25 -99 -99 -99 -99
1788 7 26 -99 -99 -99 -99
1788 7 27 -99 -99 -99 -99
1788 7 28 -99 -99 -99 -99
1788 7 29 -99 -99 -99 -99
1788 7 30 -99 -99 -99 -99
1788 7 31 -99 -99 -99 -99
1788 8 1 -99 -99 -99 -99
1788 8 2 -99 -99 -99 -99
1788 8 3 -99 -99 -99 -99
1788 8 4 -99 -99 -99 -99
1788 8 5 -99 -99 -99 -99
1788 8 6 -99 -99 -99 -99
1788 8 7 -99 -99 -99 -99
1788 8 8 -99 -99 -99 -99
1788 8 9 -99 -99 -99 -99
1788 8 10 -99 -99 -99 -99
1788 8 11 -99 -99 -99 -99
1788 8 12 -99 -99 -99 -99
1788 8 13 -99 -99 -99 -99
1788 8 14 -99 -99 -99 -99
1788 8 15 -99 -99 -99 -99
1788 8 16 -99 -99 -99 -99
1788 8 17 -99 -99 -99 -99
1788 8 18 -99 -99 -99 -99
1788 8 19 -99 -99 -99 -99
1788 8 20 -99 -99 -99 -99
1788 8 21 -99 -99 -99 -99
1788 8 22 -99 -99 -99 -99
1788 8 23 -99 -99 -99 -99
1788 8 24 -99 -99 -99 -99
1788 8 25 -99 -99 -99 -99
1788 8 26 -99 -99 -99 -99
1788 8 27 -99 -99 -99 -99
1788 8 28 -99 -99 -99 -99
1788 8 29 -99 -99 -99 -99
1788 8 30 -99 -99 -99 -99
1788 8 31 -99 -99 -99 -99
1788 9 1 -99 -99 -99 -99
1788 9 2 -99 -99 -99 -99
1788 9 3 -99 -99 -99 -99
1788 9 4 -99 -99 -99 -99
1788 9 5 -99 -99 -99 -99
1788 9 6 -99 -99 -99 -99
1788 9 7 -99 -99 -99 -99
1788 9 8 -99 -99 -99 -99
1788 9 9 -99 -99 -99 -99
