1859 08 14 -99  -99   -99 -99
1859 08 15 -99  -99   -99 -99
1859 08 16 -99  -99   -99 -99
1859 08 17 -99  -99   -99 -99
1859 08 18 -99  -99   -99 -99
1859 08 19 -99  -99   -99 -99
1859 08 20 -99  -99   -99 -99
1859 08 21 -99  -99   -99 -99
1859 08 22 -99  -99   -99 -99
1859 08 23 -99  -99   -99 -99
1859 08 24 -99  -99   -99 -99
1859 08 25 -99  -99   -99 -99
1859 08 26 -99  -99   -99 -99
1859 08 27 -99  -99   -99 -99
1859 08 28 -99  -99   -99 -99
1859 08 29 -99  -99   -99 -99
1859 08 30 -99  -99   -99 -99
1859 08 31 -99  -99   -99 -99
1859 09 01 -99  -99   -99 -99
1859 09 02 -99  -99   -99 -99
1859 09 03 -99  -99   -99 -99
1859 09 04 -99  -99   -99 -99
1859 09 05 -99  -99   -99 -99
1859 09 06 -99  -99   -99 -99
1859 09 07 -99  -99   -99 -99
1859 09 08 -99  -99   -99 -99
1859 09 09 -99  -99   -99 -99
1859 09 10 -99  -99   -99 -99
1859 09 11 -99  -99   -99 -99
1859 09 12 -99  -99   -99 -99
1859 09 13 -99  -99   -99 -99
1859 09 14 -99  -99   -99 -99
1859 09 15 -99  -99   -99 -99
1859 09 16 -99  -99   -99 -99
1859 09 17 -99  -99   -99 -99
1859 09 18 -99  -99   -99 -99
1859 09 19 -99  -99   -99 -99
1859 09 20 -99  -99   -99 -99
1859 09 21 -99  -99   -99 -99
1859 09 22 -99  -99   -99 -99
1859 09 23 -99  -99   -99 -99
1859 09 24 -99  -99   -99 -99
1859 09 25 -99  -99   -99 -99
1859 09 26 -99  -99   -99 -99
1859 09 27 -99  -99   -99 -99
1859 09 28 -99  -99   -99 -99
1859 09 29 -99  -99   -99 -99
1859 09 30 -99  -99   -99 -99
1859 09 31 -99  -99   -99 -99
1859 10 01  10  12.34  10  14
1859 10 02 -99  -99   -99 -99
1859 10 03   8  10.21  8   12
1859 10 04  10  12.34  10  14
1859 10 05   9  11.22  9   13
1859 10 06   8  10.21  8   12
1859 10 07   9  11.22  9   13
1859 10 08  10  12.34  10  14
1859 10 09   9  11.22  9   13
1859 10 10   7  9.12   7   11
1859 10 11   6  7.94   6   10
1859 10 12   5  6.83   5   8
1859 10 13   5  6.83   5   8
1859 10 14   8  10.21  8   12
1859 10 15   9  11.22  9   13
1859 10 16   9  11.22  9   13
1859 10 17   8  10.21  8   12
1859 10 18   7  9.12   7   11
1859 10 19   6  7.94   6   10
1859 10 20 -99  -99   -99 -99
1859 10 21   5  6.83   5   8
1859 10 22   7  9.12   7   11
1859 10 23   7  9.12   7   11
1859 10 24   8  10.21  8   12
1859 10 25   8  10.21  8   12
1859 10 26  10  12.34  10  14
1859 10 27  13  15.52  13  17
1859 10 28  11  13.53  11  15
1859 10 29  11  13.53  11  15
1859 10 30  10  12.34  10  14
1859 10 31   8  10.21  8   12
1859 11 01   7  9.12   7   11
1859 11 02   8  10.21  8   12
1859 11 03   6  7.94   6   10
1859 11 04   6  7.94   6   10
1859 11 05   6  7.94   6   10
1859 11 06   5  6.83   5   8
1859 11 07   6  7.94   6   10
1859 11 08   7  9.12   7   11
1859 11 09   8  10.21  8   12
1859 11 10   9  11.22  9   13
1859 11 11  10  12.34  10  14
1859 11 12  11  13.53  11  15
1859 11 13  10  12.34  10  14
1859 11 14  12  14.63  12  16
1859 11 15   7  9.12   7   11
1859 11 16 -99  -99   -99 -99
1859 11 17   6  7.94   6   10
1859 11 18 -99  -99   -99 -99
1859 11 19   8  10.21  8   12
1859 11 20   8  10.21  8   12
1859 11 21   9  11.22  9   13
1859 11 22  10  12.34  10  14
1859 11 23   8  10.21  8   12
1859 11 24   9  11.22  9   13
1859 11 25 -99  -99   -99 -99
1859 11 26   8  10.21  8   12
1859 11 27 -99  -99   -99 -99
1859 11 28 -99  -99   -99 -99
1859 11 29   6  7.94   6   10
1859 11 30 -99  -99   -99 -99
1859 11 31 -99  -99   -99 -99
1859 12 01 -99  -99   -99 -99
1859 12 02   6  7.94   6   10
1859 12 03   6  7.94   6   10
1859 12 04   8  10.21  8   12
1859 12 05   4  5.58   4   7
1859 12 06 -99  -99   -99 -99
1859 12 07  10  12.34  10  14
1859 12 08   9  11.22  9   13
1859 12 09  10  12.34  10  14
1859 12 10   8  10.21  8   12
1859 12 11   7  9.12   7   11
1859 12 12 -99  -99   -99 -99
1859 12 13   7  9.12   7   11
1859 12 14 -99  -99   -99 -99
1859 12 15   8  10.21  8   12
1859 12 16   7  9.12   7   11
1859 12 17   6  7.94   6   10
1859 12 18   4  5.58   4   7
1859 12 19 -99  -99   -99 -99
1859 12 20   6  7.94   6   10
1859 12 21 -99  -99   -99 -99
1859 12 22   4  5.58   4   7
1859 12 23 -99  -99   -99 -99
1859 12 24 -99  -99   -99 -99
1859 12 25 -99  -99   -99 -99
1859 12 26 -99  -99   -99 -99
1859 12 27   7  9.12   7   11
1859 12 28   6  7.94   6   10
1859 12 29 -99  -99   -99 -99
1859 12 30 -99  -99   -99 -99
1859 12 31 -99  -99   -99 -99
1860 01 01 -99  -99   -99 -99
1860 01 02   4  5.58   4   7
1860 01 03   4  5.58   4   7
1860 01 04 -99  -99   -99 -99
1860 01 05   5  6.83   5   8
1860 01 06 -99  -99   -99 -99
1860 01 07   7  9.12   7   11
1860 01 08   7  9.12   7   11
1860 01 09   6  7.94   6   10
1860 01 10   6  7.94   6   10
1860 01 11   6  7.94   6   10
1860 01 12   5  6.83   5   8
1860 01 13 -99  -99   -99 -99
1860 01 14   5  6.83   5   8
1860 01 15   7  9.12   7   11
1860 01 16 -99  -99   -99 -99
1860 01 17 -99  -99   -99 -99
1860 01 18   6  7.94   6   10
1860 01 19   6  7.94   6   10
1860 01 20   6  7.94   6   10
1860 01 21   5  6.83   5   8
1860 01 22 -99  -99   -99 -99
1860 01 23   4  5.58   4   7
1860 01 24   5  6.83   5   8
1860 01 25   6  7.94   6   10
1860 01 26   9  11.22  9   13
1860 01 27   6  7.94   6   10
1860 01 28   7  9.12   7   11
1860 01 29   6  7.94   6   10
1860 01 30   5  6.83   5   8
1860 01 31 -99  -99   -99 -99
1860 02 01 -99  -99   -99 -99
1860 02 02   7  9.12   7   11
1860 02 03 -99  -99   -99 -99
1860 02 04   9  11.22  9   13
1860 02 05 -99  -99   -99 -99
1860 02 06   8  10.21  8   12
1860 02 07   9  11.22  9   13
1860 02 08 -99  -99   -99 -99
1860 02 09   5  6.83   5   8
1860 02 10   3  4.31   3   6
1860 02 11   4  5.58   4   7
1860 02 12   3  4.31   3   6
1860 02 13   4  5.58   4   7
1860 02 14   5  6.83   5   8
1860 02 15 -99  -99   -99 -99
1860 02 16   3  4.31   3   6
1860 02 17   3  4.31   3   6
1860 02 18 -99  -99   -99 -99
1860 02 19 -99  -99   -99 -99
1860 02 20   5  6.83   5   8
1860 02 21 -99  -99   -99 -99
1860 02 22 -99  -99   -99 -99
1860 02 23   3  4.31   3   6
1860 02 24   3  4.31   3   6
1860 02 25   5  6.83   5   8
1860 02 26   6  7.94   6   10
1860 02 27   7  9.12   7   11
1860 02 28   6  7.94   6   10
1860 02 29   7  9.12   7   11
1860 02 30 -99  -99   -99 -99
1860 02 31 -99  -99   -99 -99
1860 03 01   7  9.12   7   11
1860 03 02   9  11.22  9   13
1860 03 03   8  10.21  8   12
1860 03 04 -99  -99   -99 -99
1860 03 05   6  7.94   6   10
1860 03 06   7  9.12   7   11
1860 03 07   7  9.12   7   11
1860 03 08   7  9.12   7   11
1860 03 09   7  9.12   7   11
1860 03 10   8  10.21  8   12
1860 03 11   9  11.22  9   13
1860 03 12 -99  -99   -99 -99
1860 03 13   6  7.94   6   10
1860 03 14 -99  -99   -99 -99
1860 03 15   6  7.94   6   10
1860 03 16   5  6.83   5   8
1860 03 17   3  4.31   3   6
1860 03 18   6  7.94   6   10
1860 03 19 -99  -99   -99 -99
1860 03 20   4  5.58   4   7
1860 03 21   4  5.58   4   7
1860 03 22   3  4.31   3   6
1860 03 23   3  4.31   3   6
1860 03 24 -99  -99   -99 -99
1860 03 25   5  6.83   5   8
1860 03 26   5  6.83   5   8
1860 03 27   6  7.94   6   10
1860 03 28   6  7.94   6   10
1860 03 29 -99  -99   -99 -99
1860 03 30 -99  -99   -99 -99
1860 03 31   6  7.94   6   10
1860 04 01   6  7.94   6   10
1860 04 02   4  5.58   4   7
1860 04 03   4  5.58   4   7
1860 04 04   5  6.83   5   8
1860 04 05   6  7.94   6   10
1860 04 06   5  6.83   5   8
1860 04 07   6  7.94   6   10
1860 04 08   5  6.83   5   8
1860 04 09   5  6.83   5   8
1860 04 10   7  9.12   7   11
1860 04 11   7  9.12   7   11
1860 04 12   7  9.12   7   11
1860 04 13   7  9.12   7   11
1860 04 14   7  9.12   7   11
1860 04 15   8  10.21  8   12
1860 04 16   9  11.22  9   13
1860 04 17   6  7.94   6   10
1860 04 18   5  6.83   5   8
1860 04 19   5  6.83   5   8
1860 04 20   7  9.12   7   11
1860 04 21   7  9.12   7   11
1860 04 22   4  5.58   4   7
1860 04 23   6  7.94   6   10
1860 04 24   6  7.94   6   10
1860 04 25   8  10.21  8   12
1860 04 26   5  6.83   5   8
1860 04 27   5  6.83   5   8
1860 04 28   5  6.83   5   8
1860 04 29   6  7.94   6   10
1860 04 30   6  7.94   6   10
1860 04 31 -99  -99   -99 -99
1860 05 01   6  7.94   6   10
1860 05 02   9  11.22  9   13
1860 05 03  10  12.34  10  14
1860 05 04   9  11.22  9   13
1860 05 05  10  12.34  10  14
1860 05 06  10  12.34  10  14
1860 05 07   9  11.22  9   13
1860 05 08  11  13.53  11  15
1860 05 09  10  12.34  10  14
1860 05 10   8  10.21  8   12
1860 05 11   8  10.21  8   12
1860 05 12   8  10.21  8   12
1860 05 13   7  9.12   7   11
1860 05 14   6  7.94   6   10
1860 05 15   7  9.12   7   11
1860 05 16   6  7.94   6   10
1860 05 17   7  9.12   7   11
1860 05 18   7  9.12   7   11
1860 05 19   8  10.21  8   12
1860 05 20   6  7.94   6   10
1860 05 21   8  10.21  8   12
1860 05 22   9  11.22  9   13
1860 05 23  10  12.34  10  14
1860 05 24   9  11.22  9   13
1860 05 25  10  12.34  10  14
1860 05 26  11  13.53  11  15
1860 05 27   9  11.22  9   13
1860 05 28   9  11.22  9   13
1860 05 29   8  10.21  8   12
1860 05 30   6  7.94   6   10
1860 05 31   8  10.21  8   12
1860 06 01   8  10.21  8   12
1860 06 02   8  10.21  8   12
1860 06 03   9  11.22  9   13
1860 06 04   9  11.22  9   13
1860 06 05   7  9.12   7   11
1860 06 06   7  9.12   7   11
1860 06 07   9  11.22  9   13
1860 06 08   8  10.21  8   12
1860 06 09   9  11.22  9   13
1860 06 10   7  9.12   7   11
1860 06 11   5  6.83   5   8
1860 06 12   6  7.94   6   10
1860 06 13   8  10.21  8   12
1860 06 14 -99  -99   -99 -99
1860 06 15   7  9.12   7   11
1860 06 16   6  7.94   6   10
1860 06 17   6  7.94   6   10
1860 06 18   6  7.94   6   10
1860 06 19   8  10.21  8   12
1860 06 20   7  9.12   7   11
1860 06 21  11  13.53  11  15
1860 06 22  12  14.63  12  16
1860 06 23  13  15.52  13  17
1860 06 24  12  14.63  12  16
1860 06 25  14  16.7   14  19
1860 06 26  13  15.52  13  17
1860 06 27  12  14.63  12  16
1860 06 28  13  15.52  13  17
1860 06 29  14  16.7   14  19
1860 06 30  15  17.64  15  19
1860 06 31 -99  -99   -99 -99
1860 07 01  10  12.34  10  14
1860 07 02  10  12.34  10  14
1860 07 03   9  11.22  9   13
1860 07 04  10  12.34  10  14
1860 07 05   9  11.22  9   13
1860 07 06   8  10.21  8   12
1860 07 07   6  7.94   6   10
1860 07 08   6  7.94   6   10
1860 07 09   7  9.12   7   11
1860 07 10   7  9.12   7   11
1860 07 11   5  6.83   5   8
1860 07 12   7  9.12   7   11
1860 07 13   4  5.58   4   7
1860 07 14   4  5.58   4   7
1860 07 15   7  9.12   7   11
1860 07 16   6  7.94   6   10
1860 07 17   6  7.94   6   10
1860 07 18   8  10.21  8   12
1860 07 19 -99  -99   -99 -99
1860 07 20   9  11.22  9   13
1860 07 21  14  16.7   14  19
1860 07 22  13  15.52  13  17
1860 07 23  13  15.52  13  17
1860 07 24  13  15.52  13  17
1860 07 25  11  13.53  11  15
1860 07 26  13  15.52  13  17
1860 07 27  13  15.52  13  17
1860 07 28  10  12.34  10  14
1860 07 29  11  13.53  11  15
1860 07 30  12  14.63  12  16
1860 07 31   9  11.22  9   13
1860 08 01 -99  -99   -99 -99
1860 08 02   7  9.12   7   11
1860 08 03   7  9.12   7   11
1860 08 04   7  9.12   7   11
1860 08 05 -99  -99   -99 -99
1860 08 06 -99  -99   -99 -99
1860 08 07   9  11.22  9   13
1860 08 08   9  11.22  9   13
1860 08 09   8  10.21  8   12
1860 08 10  10  12.34  10  14
1860 08 11   9  11.22  9   13
1860 08 12  10  12.34  10  14
1860 08 13   9  11.22  9   13
1860 08 14  10  12.34  10  14
1860 08 15   9  11.22  9   13
1860 08 16   8  10.21  8   12
1860 08 17   8  10.21  8   12
1860 08 18   6  7.94   6   10
1860 08 19   6  7.94   6   10
1860 08 20   6  7.94   6   10
1860 08 21   6  7.94   6   10
1860 08 22   6  7.94   6   10
1860 08 23   6  7.94   6   10
1860 08 24   7  9.12   7   11
1860 08 25 -99  -99   -99 -99
1860 08 26   9  11.22  9   13
1860 08 27   5  6.83   5   8
1860 08 28   7  9.12   7   11
1860 08 29   7  9.12   7   11
1860 08 30   6  7.94   6   10
1860 08 31   6  7.94   6   10
1860 09 01   8  10.21  8   12
1860 09 02 -99  -99   -99 -99
1860 09 03   8  10.21  8   12
1860 09 04   6  7.94   6   10
1860 09 05   7  9.12   7   11
1860 09 06   8  10.21  8   12
1860 09 07   9  11.22  9   13
1860 09 08  10  12.34  10  14
1860 09 09   7  9.12   7   11
1860 09 10   6  7.94   6   10
1860 09 11   5  6.83   5   8
1860 09 12   4  5.58   4   7
1860 09 13   5  6.83   5   8
1860 09 14   8  10.21  8   12
1860 09 15   9  11.22  9   13
1860 09 16   8  10.21  8   12
1860 09 17   9  11.22  9   13
1860 09 18   8  10.21  8   12
1860 09 19  10  12.34  10  14
1860 09 20 -99  -99   -99 -99
1860 09 21   8  10.21  8   12
1860 09 22   7  9.12   7   11
1860 09 23   7  9.12   7   11
1860 09 24   9  11.22  9   13
1860 09 25  10  12.34  10  14
1860 09 26 -99  -99   -99 -99
1860 09 27  10  12.34  10  14
1860 09 28  11  13.53  11  15
1860 09 29  10  12.34  10  14
1860 09 30  11  13.53  11  15
1860 09 31 -99  -99   -99 -99
1860 10 01   9  11.22  9   13
1860 10 02   8  10.21  8   12
1860 10 03   7  9.12   7   11
1860 10 04  10  12.34  10  14
1860 10 05  10  12.34  10  14
1860 10 06   9  11.22  9   13
1860 10 07 -99  -99   -99 -99
1860 10 08   8  10.21  8   12
1860 10 09   8  10.21  8   12
1860 10 10   8  10.21  8   12
1860 10 11   6  7.94   6   10
1860 10 12   7  9.12   7   11
1860 10 13  10  12.34  10  14
1860 10 14  10  12.34  10  14
1860 10 15   9  11.22  9   13
1860 10 16   8  10.21  8   12
1860 10 17   6  7.94   6   10
1860 10 18   6  7.94   6   10
1860 10 19   6  7.94   6   10
1860 10 20   6  7.94   6   10
1860 10 21   6  7.94   6   10
1860 10 22 -99  -99   -99 -99
1860 10 23   4  5.58   4   7
1860 10 24   4  5.58   4   7
1860 10 25   6  7.94   6   10
1860 10 26   5  6.83   5   8
1860 10 27   5  6.83   5   8
1860 10 28   5  6.83   5   8
1860 10 29   7  9.12   7   11
1860 10 30   6  7.94   6   10
1860 10 31   5  6.83   5   8
1860 11 01   5  6.83   5   8
1860 11 02   5  6.83   5   8
1860 11 03   5  6.83   5   8
1860 11 04   6  7.94   6   10
1860 11 05 -99  -99   -99 -99
1860 11 06   7  9.12   7   11
1860 11 07 -99  -99   -99 -99
1860 11 08 -99  -99   -99 -99
1860 11 09 -99  -99   -99 -99
1860 11 10 -99  -99   -99 -99
1860 11 11   8  10.21  8   12
1860 11 12   6  7.94   6   10
1860 11 13   7  9.12   7   11
1860 11 14 -99  -99   -99 -99
1860 11 15   6  7.94   6   10
1860 11 16   7  9.12   7   11
1860 11 17 -99  -99   -99 -99
1860 11 18   6  7.94   6   10
1860 11 19   6  7.94   6   10
1860 11 20 -99  -99   -99 -99
1860 11 21   5  6.83   5   8
1860 11 22   5  6.83   5   8
1860 11 23 -99  -99   -99 -99
1860 11 24 -99  -99   -99 -99
1860 11 25   5  6.83   5   8
1860 11 26   9  11.22  9   13
1860 11 27   7  9.12   7   11
1860 11 28   6  7.94   6   10
1860 11 29   4  5.58   4   7
1860 11 30   4  5.58   4   7
1860 11 31 -99  -99   -99 -99
1860 12 01 -99  -99   -99 -99
1860 12 02 -99  -99   -99 -99
1860 12 03   6  7.94   6   10
1860 12 04   7  9.12   7   11
1860 12 05   8  10.21  8   12
1860 12 06   9  11.22  9   13
1860 12 07  10  12.34  10  14
1860 12 08  10  12.34  10  14
1860 12 09  11  13.53  11  15
1860 12 10  10  12.34  10  14
1860 12 11 -99  -99   -99 -99
1860 12 12 -99  -99   -99 -99
1860 12 13 -99  -99   -99 -99
1860 12 14 -99  -99   -99 -99
1860 12 15 -99  -99   -99 -99
1860 12 16 -99  -99   -99 -99
1860 12 17 -99  -99   -99 -99
1860 12 18 -99  -99   -99 -99
1860 12 19 -99  -99   -99 -99
1860 12 20 -99  -99   -99 -99
1860 12 21 -99  -99   -99 -99
1860 12 22 -99  -99   -99 -99
1860 12 23 -99  -99   -99 -99
1860 12 24 -99  -99   -99 -99
1860 12 25   8  10.21  8   12
1860 12 26   7  9.12   7   11
1860 12 27   4  5.58   4   7
1860 12 28 -99  -99   -99 -99
1860 12 29   5  6.83   5   8
1860 12 30 -99  -99   -99 -99
1860 12 31   5  6.83   5   8
1861 01 01 -99  -99   -99 -99
1861 01 02   6  7.94   6   10
1861 01 03 -99  -99   -99 -99
1861 01 04   7  9.12   7   11
1861 01 05   6  7.94   6   10
1861 01 06   5  6.83   5   8
1861 01 07   5  6.83   5   8
1861 01 08   4  5.58   4   7
1861 01 09   5  6.83   5   8
1861 01 10 -99  -99   -99 -99
1861 01 11 -99  -99   -99 -99
1861 01 12   6  7.94   6   10
1861 01 13   5  6.83   5   8
1861 01 14   4  5.58   4   7
1861 01 15   5  6.83   5   8
1861 01 16   5  6.83   5   8
1861 01 17 -99  -99   -99 -99
1861 01 18 -99  -99   -99 -99
1861 01 19 -99  -99   -99 -99
1861 01 20 -99  -99   -99 -99
1861 01 21 -99  -99   -99 -99
1861 01 22 -99  -99   -99 -99
1861 01 23   4  5.58   4   7
1861 01 24   5  6.83   5   8
1861 01 25   6  7.94   6   10
1861 01 26 -99  -99   -99 -99
1861 01 27 -99  -99   -99 -99
1861 01 28   4  5.58   4   7
1861 01 29 -99  -99   -99 -99
1861 01 30   4  5.58   4   7
1861 01 31   3  4.31   3   6
1861 02 01   2  3.0    2   4
1861 02 02   3  4.31   3   6
1861 02 03   1  1.67   1   2
